type,year,quarter,category,count,amount,brand,percentage
user,,,,163911,,Others,0.0932729613059842
user,,,,548894,,Xiaomi,0.2568977976471293
user,,,,438229,,Samsung,0.2051034716449876
user,,,,202577,,Vivo,0.094811721669325
user,,,,195876,,Oppo,0.0916754655943207
user,,,,141765,,Apple,0.0663499988767326
user,,,,121756,,Huawei,0.0569852252899901
user,,,,98968,,Realme,0.0463198017058687
user,,,,72822,,OnePlus,0.0340827398737447
user,,,,63627,,Motorola,0.0297792218003729
user,,,,58335,,Lenovo,0.0273024172713589
user,,,,193775,,Others,0.0906921386261691
user,,,,646056,,Xiaomi,0.2533387029163188
user,,,,526625,,Samsung,0.2065060837192231
user,,,,249735,,Vivo,0.0979288807360459
user,,,,241558,,Oppo,0.0947224240608556
user,,,,164485,,Apple,0.0644996974707931
user,,,,150573,,Huawei,0.0590443684668494
user,,,,116766,,Realme,0.0457875895970734
user,,,,79737,,OnePlus,0.0312673640589028
user,,,,74622,,Motorola,0.0292616130629876
user,,,,70249,,Lenovo,0.0275468234041143
user,,,,229761,,Others,0.0900964525068358
user,,,,747507,,Xiaomi,0.2499218479131972
user,,,,622999,,Samsung,0.208293783640921
user,,,,304898,,Vivo,0.1019397431529577
user,,,,292609,,Oppo,0.0978310330151192
user,,,,189074,,Apple,0.0632150915942457
user,,,,183186,,Huawei,0.0612464948580106
user,,,,138602,,Realme,0.0463402589734476
user,,,,87906,,OnePlus,0.0293905340855102
user,,,,82456,,Motorola,0.0275683784787708
user,,,,75786,,Lenovo,0.0253383274885045
user,,,,265940,,Others,0.0889145067993151
user,,,,865305,,Xiaomi,0.2469521435596177
user,,,,732411,,Samsung,0.209025102613117
user,,,,370217,,Vivo,0.1056574060385771
user,,,,354067,,Oppo,0.1010483062200301
user,,,,219873,,Huawei,0.0627502541426246
user,,,,216607,,Apple,0.0618181600245209
user,,,,169629,,Realme,0.0484109593263351
user,,,,96332,,OnePlus,0.0274924955863945
user,,,,92194,,Motorola,0.026311538617407
user,,,,84283,,Lenovo,0.024053793189263
user,,,,303020,,Others,0.0864798406821125
user,,,,990472,,Xiaomi,0.2428629856048428
user,,,,858444,,Samsung,0.2104898198177875
user,,,,448326,,Vivo,0.109929196266302
user,,,,423226,,Oppo,0.1037746952418596
user,,,,259148,,Huawei,0.0635428936845502
user,,,,248003,,Apple,0.0608101481101513
user,,,,202442,,Realme,0.0496386253541903
user,,,,103907,,OnePlus,0.0254779178464836
user,,,,100697,,Motorola,0.0246908282732382
user,,,,96507,,Lenovo,0.0236634434408711
user,,,,347144,,Others,0.0851194463597229
user,,,,1124154,,Xiaomi,0.237722792293423
user,,,,1009812,,Samsung,0.2135430984824198
user,,,,545130,,Vivo,0.1152776450227582
user,,,,505563,,Oppo,0.1069104838307205
user,,,,303050,,Huawei,0.0640854297583087
user,,,,274565,,Apple,0.0580617588569214
user,,,,235063,,Realme,0.0497083430961139
user,,,,111798,,Motorola,0.0236417187794733
user,,,,109268,,Lenovo,0.0231067043023622
user,,,,109047,,OnePlus,0.0230599698361798
user,,,,401394,,Others,0.0848820557413186
user,,,,1299988,,Xiaomi,0.2328767712233309
user,,,,1205428,,Samsung,0.2159375167941529
user,,,,688186,,Vivo,0.1232800100317073
user,,,,608874,,Oppo,0.1090722462067606
user,,,,356331,,Huawei,0.0638322913494437
user,,,,315220,,Apple,0.0564677641832219
user,,,,282157,,Realme,0.0505449366748472
user,,,,126302,,Lenovo,0.0226254411264174
user,,,,124372,,Motorola,0.0222797054977339
user,,,,117670,,OnePlus,0.021079125091808
user,,,,457772,,Others,0.0820041918205757
user,,,,1466789,,Xiaomi,0.2296461859706546
user,,,,1399186,,Samsung,0.2190619975767041
user,,,,811546,,Vivo,0.127058795532105
user,,,,707082,,Oppo,0.110703505731569
user,,,,402396,,Huawei,0.0630006815225963
user,,,,364712,,Apple,0.0571007280377268
user,,,,332456,,Realme,0.0520506033267633
user,,,,139386,,Lenovo,0.0218228138319183
user,,,,134213,,Motorola,0.0210129088489751
user,,,,127085,,OnePlus,0.0198969214686506
user,,,,502318,,Others,0.0786448581523363
user,,,,1589645,,Xiaomi,0.2291564165944566
user,,,,1517006,,Samsung,0.2186850893830322
user,,,,906705,,Vivo,0.1307067104342647
user,,,,775012,,Oppo,0.1117224114426196
user,,,,426164,,Huawei,0.0614339774739391
user,,,,398950,,Apple,0.0575109237599328
user,,,,378100,,Realme,0.0545052770362968
user,,,,140787,,Lenovo,0.0202952510925922
user,,,,138567,,Motorola,0.019975225398277
user,,,,135957,,OnePlus,0.0195989789738794
user,,,,530050,,Others,0.0764097384107091
user,,,,1714598,,Xiaomi,0.2311999474655286
user,,,,1605779,,Samsung,0.2165265680009244
user,,,,999633,,Vivo,0.134792585250192
user,,,,831538,,Oppo,0.112126307108483
user,,,,444654,,Realme,0.059958066812359
user,,,,427830,,Huawei,0.0576894837881399
user,,,,427612,,Apple,0.0576600882163805
user,,,,146086,,OnePlus,0.0196985389726625
user,,,,138448,,Lenovo,0.0186686152245059
user,,,,138108,,Motorola,0.0186227689199271
user,,,,541797,,Others,0.0730570302408967
user,,,,1859763,,Xiaomi,0.2339493736968397
user,,,,1678905,,Samsung,0.2111982942162483
user,,,,1115818,,Vivo,0.1403646175666793
user,,,,896805,,Oppo,0.1128138198674746
user,,,,528624,,Realme,0.0664983945379697
user,,,,461244,,Apple,0.0580223097897017
user,,,,422903,,Huawei,0.053199193652371
user,,,,167667,,OnePlus,0.0210917141805853
user,,,,135436,,Motorola,0.0170372070935948
user,,,,132669,,Lenovo,0.0166891316038581
user,,,,549591,,Others,0.0691359437946769
user,,,,1989367,,Xiaomi,0.2347665335899672
user,,,,1752657,,Samsung,0.2068322277700349
user,,,,1227761,,Vivo,0.1448888988542344
user,,,,961805,,Oppo,0.113503252964133
user,,,,622033,,Realme,0.0734065314185708
user,,,,507548,,Apple,0.0598960798035358
user,,,,412197,,Huawei,0.0486436443583228
user,,,,185990,,OnePlus,0.0219488046109129
user,,,,137360,,Motorola,0.0162099457032904
user,,,,125313,,Lenovo,0.0147882711554778
user,,,,551779,,Others,0.0651158097715195
user,,,,2098370,,Xiaomi,0.233872054419943
user,,,,1826034,,Samsung,0.2035190757686519
user,,,,1330622,,Vivo,0.1483033501224156
user,,,,1032233,,Oppo,0.1150466563809342
user,,,,705424,,Realme,0.0786224355652882
user,,,,550489,,Apple,0.0613542861199788
user,,,,408553,,Huawei,0.0455349292305127
user,,,,199414,,OnePlus,0.0222255187884398
user,,,,137230,,Motorola,0.0152948536378468
user,,,,124999,,Lenovo,0.0139316578727481
user,,,,558931,,Others,0.0622951820932405
user,,,,2316,,Xiaomi,0.2636612021857923
user,,,,1720,,Samsung,0.1958105646630236
user,,,,1570,,Vivo,0.1787340619307832
user,,,,1138,,Oppo,0.1295537340619307
user,,,,429,,Realme,0.0488387978142076
user,,,,259,,Apple,0.0294854280510018
user,,,,233,,OnePlus,0.0265255009107468
user,,,,161,,Motorola,0.0183287795992714
user,,,,159,,Lenovo,0.0181010928961748
user,,,,117,,Micromax,0.0133196721311475
user,,,,682,,Others,0.0776411657559198
user,,,,3442,,Xiaomi,0.2664499148474996
user,,,,2443,,Samsung,0.1891159622232543
user,,,,2394,,Vivo,0.1853228053878309
user,,,,1754,,Oppo,0.1357795324353615
user,,,,606,,Realme,0.0469112865768694
user,,,,358,,Apple,0.0277132683077875
user,,,,320,,OnePlus,0.0247716364762347
user,,,,265,,Motorola,0.0205140114568818
user,,,,206,,Lenovo,0.015946740981576
user,,,,188,,Micromax,0.0145533364297878
user,,,,942,,Others,0.0729215048769159
user,,,,4906,,Xiaomi,0.2764099385880895
user,,,,3378,,Vivo,0.1903205814412079
user,,,,3360,,Samsung,0.1893064397994253
user,,,,2448,,Oppo,0.1379232632824384
user,,,,819,,Realme,0.0461434447011099
user,,,,457,,Apple,0.0257479294608146
user,,,,440,,OnePlus,0.0247901290213533
user,,,,364,,Motorola,0.0205081976449377
user,,,,240,,Lenovo,0.0135218885571018
user,,,,200,,Huawei,0.0112682404642515
user,,,,1137,,Others,0.0640599470392698
user,,,,6734,,Xiaomi,0.2819578779885274
user,,,,4711,,Vivo,0.1972532763890633
user,,,,4481,,Samsung,0.1876229954360842
user,,,,3307,,Oppo,0.1384666917891387
user,,,,1087,,Realme,0.0455135451995142
user,,,,591,,Apple,0.024745634970481
user,,,,555,,OnePlus,0.0232382866474061
user,,,,486,,Motorola,0.0203492023615123
user,,,,349,,Lenovo,0.0146129045764769
user,,,,278,,Huawei,0.011640078717079
user,,,,1304,,Others,0.0545995059247163
user,,,,8452,,Xiaomi,0.2850686363789672
user,,,,5967,,Vivo,0.2012546797531114
user,,,,5464,,Samsung,0.1842895207258255
user,,,,4167,,Oppo,0.1405443691186886
user,,,,1345,,Realme,0.0453640932240547
user,,,,703,,Apple,0.0237107490977773
user,,,,669,,OnePlus,0.0225639987857937
user,,,,564,,Motorola,0.0190225639987857
user,,,,380,,Lenovo,0.0128166211339336
user,,,,375,,Huawei,0.0126479813821714
user,,,,1563,,Others,0.0527167864008904
user,,,,10276,,Xiaomi,0.2893343845027593
user,,,,7098,,Vivo,0.1998535871156661
user,,,,6545,,Samsung,0.1842831399932424
user,,,,5008,,Oppo,0.1410068701430341
user,,,,1573,,Realme,0.0442898975109809
user,,,,862,,Apple,0.0242707512107219
user,,,,777,,OnePlus,0.0218774636783421
user,,,,658,,Motorola,0.0185268611330104
user,,,,465,,Lenovo,0.0130926906183128
user,,,,458,,Huawei,0.0128955963509404
user,,,,1796,,Others,0.050568757742989
user,,,,11485,,Xiaomi,0.2931866336507288
user,,,,7940,,Vivo,0.2026906287493937
user,,,,7048,,Samsung,0.1799198427488321
user,,,,5503,,Oppo,0.1404794118397876
user,,,,1760,,Realme,0.0449289051132157
user,,,,953,,Apple,0.0243279810073264
user,,,,884,,OnePlus,0.0225665637045924
user,,,,683,,Motorola,0.0174354785183672
user,,,,560,,Huawei,0.0142955607178413
user,,,,442,,Lenovo,0.0112832818522962
user,,,,1915,,Others,0.0488857120976182
user,,,,12590,,Xiaomi,0.2920571587640345
user,,,,8910,,Vivo,0.2066901735176765
user,,,,7684,,Samsung,0.1782499768024496
user,,,,6141,,Oppo,0.1424561566298599
user,,,,2003,,Realme,0.0464646933283845
user,,,,1058,,Apple,0.0245430082583279
user,,,,954,,OnePlus,0.0221304630231047
user,,,,752,,Motorola,0.0174445578546905
user,,,,607,,Huawei,0.0140809130555813
user,,,,433,,Lenovo,0.0100445392966502
user,,,,1976,,Others,0.04583835946924
user,,,,13890,,Xiaomi,0.290646578782172
user,,,,10052,,Vivo,0.2103368905628792
user,,,,8475,,Samsung,0.177338355304457
user,,,,6916,,Oppo,0.1447164678803097
user,,,,2292,,Realme,0.0479598242310106
user,,,,1130,,Apple,0.0236451140405942
user,,,,1058,,OnePlus,0.0221385227034944
user,,,,787,,Motorola,0.0164678803096882
user,,,,703,,Huawei,0.0147101904164051
user,,,,453,,Lenovo,0.0094789704959196
user,,,,2034,,Others,0.0425612052730696
user,,,,15512,,Xiaomi,0.2924916091563902
user,,,,11201,,Vivo,0.2112041331975713
user,,,,9371,,Samsung,0.1766979673417053
user,,,,7736,,Oppo,0.1458686880114643
user,,,,2628,,Realme,0.049553116868424
user,,,,1234,,Apple,0.0232680921672889
user,,,,1131,,OnePlus,0.0213259418486254
user,,,,828,,Motorola,0.0156126258626541
user,,,,786,,Huawei,0.0148206810725195
user,,,,461,,Lenovo,0.0086925368631443
user,,,,2146,,Others,0.0404646076102123
user,,,,17122,,Xiaomi,0.2931799113028887
user,,,,12388,,Vivo,0.2121196554853512
user,,,,10309,,Samsung,0.1765209499837331
user,,,,8583,,Oppo,0.1469666615297683
user,,,,3003,,Realme,0.0514203523912261
user,,,,1338,,Apple,0.0229105665998869
user,,,,1228,,OnePlus,0.0210270372082669
user,,,,865,,Motorola,0.0148113902159209
user,,,,851,,Huawei,0.0145716682933511
user,,,,500,,Lenovo,0.0085614972346363
user,,,,2214,,Others,0.0379103097549699
user,,,,18866,,Xiaomi,0.2909040445314789
user,,,,13750,,Vivo,0.2120179482830401
user,,,,11484,,Samsung,0.1770773904059951
user,,,,9683,,Oppo,0.1493068940527038
user,,,,3480,,Realme,0.0536598152745439
user,,,,1484,,Apple,0.0228825189274204
user,,,,1397,,OnePlus,0.0215410235455568
user,,,,924,,Huawei,0.0142476061246202
user,,,,912,,Motorola,0.014062572278846
user,,,,524,,Lenovo,0.0080798112654773
user,,,,2349,,Others,0.0362203753103171
user,,,,20199,,Xiaomi,0.2888914315136086
user,,,,15183,,Vivo,0.2171512750468399
user,,,,12232,,Samsung,0.1749452938400148
user,,,,10382,,Oppo,0.148486105350477
user,,,,3940,,Realme,0.0563509203506915
user,,,,1613,,Apple,0.0230695519100673
user,,,,1531,,OnePlus,0.0218967662580986
user,,,,941,,Huawei,0.0134584304695433
user,,,,924,,Motorola,0.0132152919807205
user,,,,520,,Lenovo,0.0074371773051674
user,,,,2454,,Others,0.0350977559747708
user,,,,21227,,Xiaomi,0.2828456454535764
user,,,,16463,,Vivo,0.2193662722524251
user,,,,13134,,Samsung,0.1750079948832747
user,,,,11029,,Oppo,0.1469592793945208
user,,,,4715,,Realme,0.062826457733717
user,,,,1823,,Apple,0.0242911203496428
user,,,,1741,,OnePlus,0.0231984863020999
user,,,,922,,Motorola,0.0122854706321287
user,,,,894,,Huawei,0.0119123760793092
user,,,,490,,Lenovo,0.0065291546743417
user,,,,2610,,Others,0.0347777422449632
user,,,,22384,,Xiaomi,0.2756310799162664
user,,,,18124,,Vivo,0.2231744859007511
user,,,,13661,,Samsung,0.1682181997290974
user,,,,12095,,Oppo,0.1489348602388868
user,,,,5579,,Realme,0.0686984361531831
user,,,,2176,,OnePlus,0.0267947297130895
user,,,,2004,,Apple,0.0246767639453269
user,,,,1013,,Huawei,0.0124738332717645
user,,,,910,,Motorola,0.0112055165619997
user,,,,476,,Lenovo,0.0058613471247383
user,,,,2788,,Others,0.0343307474448959
user,,,,23462,,Xiaomi,0.2695015909117015
user,,,,19473,,Vivo,0.2236810365622523
user,,,,14073,,Samsung,0.1616527102932561
user,,,,12900,,Oppo,0.1481787794203797
user,,,,6879,,Realme,0.079017195630449
user,,,,2678,,OnePlus,0.0307614551385873
user,,,,2358,,Apple,0.0270857024707949
user,,,,958,,Huawei,0.0110042845492033
user,,,,912,,Motorola,0.0104758951032082
user,,,,449,,Lenovo,0.0051575404619961
user,,,,2915,,Others,0.033483809458171
user,,,,24460,,Xiaomi,0.2644553042425291
user,,,,20679,,Vivo,0.2235760930675085
user,,,,14554,,Samsung,0.157354149548069
user,,,,13813,,Oppo,0.1493426458504519
user,,,,7852,,Realme,0.0848938286554512
user,,,,2984,,OnePlus,0.0322622497080828
user,,,,2655,,Apple,0.0287051853133243
user,,,,996,,Huawei,0.0107684988972019
user,,,,921,,Motorola,0.0099576179561475
user,,,,502,,Lenovo,0.0054274964321238
user,,,,3076,,Others,0.0332569303291095
user,,,,102,,Samsung,0.2035928143712574
user,,,,100,,Xiaomi,0.1996007984031936
user,,,,67,,Vivo,0.1337325349301397
user,,,,56,,Oppo,0.1117764471057884
user,,,,25,,Huawei,0.0499001996007984
user,,,,22,,OnePlus,0.0439121756487025
user,,,,20,,Apple,0.0399201596806387
user,,,,20,,Realme,0.0399201596806387
user,,,,12,,Gionee,0.0239520958083832
user,,,,10,,COOLPAD,0.0199600798403193
user,,,,67,,Others,0.1337325349301397
user,,,,147,,Xiaomi,0.2142857142857142
user,,,,128,,Samsung,0.1865889212827988
user,,,,97,,Vivo,0.141399416909621
user,,,,87,,Oppo,0.1268221574344023
user,,,,35,,Apple,0.0510204081632653
user,,,,31,,Huawei,0.0451895043731778
user,,,,29,,OnePlus,0.0422740524781341
user,,,,24,,Realme,0.0349854227405247
user,,,,16,,Lenovo,0.0233236151603498
user,,,,15,,Gionee,0.0218658892128279
user,,,,77,,Others,0.1122448979591836
user,,,,195,,Xiaomi,0.2124183006535947
user,,,,166,,Samsung,0.1808278867102396
user,,,,134,,Vivo,0.1459694989106753
user,,,,121,,Oppo,0.1318082788671024
user,,,,46,,Apple,0.0501089324618736
user,,,,44,,Huawei,0.0479302832244008
user,,,,40,,OnePlus,0.0435729847494553
user,,,,35,,Realme,0.0381263616557734
user,,,,18,,Lenovo,0.0196078431372549
user,,,,16,,Gionee,0.0174291938997821
user,,,,103,,Others,0.1122004357298474
user,,,,245,,Xiaomi,0.2119377162629757
user,,,,198,,Samsung,0.1712802768166089
user,,,,190,,Vivo,0.1643598615916955
user,,,,153,,Oppo,0.1323529411764706
user,,,,62,,Huawei,0.0536332179930795
user,,,,55,,Realme,0.0475778546712802
user,,,,51,,Apple,0.0441176470588235
user,,,,47,,OnePlus,0.0406574394463667
user,,,,24,,Lenovo,0.0207612456747404
user,,,,18,,Motorola,0.0155709342560553
user,,,,113,,Others,0.0977508650519031
user,,,,298,,Xiaomi,0.2104519774011299
user,,,,240,,Vivo,0.1694915254237288
user,,,,231,,Samsung,0.163135593220339
user,,,,198,,Oppo,0.1398305084745762
user,,,,97,,Huawei,0.068502824858757
user,,,,67,,Realme,0.0473163841807909
user,,,,55,,Apple,0.0388418079096045
user,,,,52,,OnePlus,0.0367231638418079
user,,,,31,,Lenovo,0.0218926553672316
user,,,,24,,Motorola,0.0169491525423728
user,,,,123,,Others,0.086864406779661
user,,,,377,,Xiaomi,0.2157985117344018
user,,,,309,,Vivo,0.1768746422438465
user,,,,277,,Samsung,0.1585575271894676
user,,,,246,,Oppo,0.140812821980538
user,,,,132,,Huawei,0.0755580995993131
user,,,,86,,Realme,0.0492272467086433
user,,,,58,,OnePlus,0.0331997710360618
user,,,,57,,Apple,0.0326273611906124
user,,,,36,,Lenovo,0.0206067544361763
user,,,,32,,Motorola,0.0183171150543789
user,,,,137,,Others,0.0784201488265598
user,,,,442,,Xiaomi,0.2087860179499291
user,,,,378,,Vivo,0.1785545583372697
user,,,,343,,Samsung,0.1620217288615966
user,,,,331,,Oppo,0.1563533301842229
user,,,,174,,Huawei,0.0821917808219178
user,,,,103,,Realme,0.0486537553141237
user,,,,68,,Apple,0.0321209258384506
user,,,,64,,OnePlus,0.0302314596126594
user,,,,36,,Motorola,0.0170051960321209
user,,,,33,,Lenovo,0.0155880963627775
user,,,,145,,Others,0.0684931506849315
user,,,,496,,Xiaomi,0.2043675319324268
user,,,,462,,Vivo,0.1903584672435105
user,,,,394,,Samsung,0.1623403378656777
user,,,,371,,Oppo,0.1528636176349402
user,,,,202,,Huawei,0.0832303255047383
user,,,,124,,Realme,0.0510918829831067
user,,,,72,,Apple,0.0296662546353522
user,,,,70,,OnePlus,0.0288421920065925
user,,,,37,,Motorola,0.015245158632056
user,,,,35,,Lenovo,0.0144210960032962
user,,,,164,,Others,0.0675731355583024
user,,,,560,,Xiaomi,0.202020202020202
user,,,,548,,Vivo,0.1976911976911977
user,,,,431,,Samsung,0.1554834054834054
user,,,,426,,Oppo,0.1536796536796536
user,,,,237,,Huawei,0.0854978354978355
user,,,,152,,Realme,0.0548340548340548
user,,,,81,,Apple,0.0292207792207792
user,,,,77,,OnePlus,0.0277777777777777
user,,,,47,,Lenovo,0.0169552669552669
user,,,,38,,Motorola,0.0137085137085137
user,,,,175,,Others,0.0631313131313131
user,,,,654,,Vivo,0.2052086601819893
user,,,,654,,Xiaomi,0.2052086601819893
user,,,,495,,Samsung,0.1553184813304047
user,,,,489,,Oppo,0.1534358330718544
user,,,,266,,Huawei,0.0834640727957326
user,,,,195,,Realme,0.0611860684028867
user,,,,85,,Apple,0.0266708503294634
user,,,,81,,OnePlus,0.0254157514904298
user,,,,44,,Lenovo,0.0138060872293693
user,,,,41,,Motorola,0.0128647631000941
user,,,,183,,Others,0.057420771885786
user,,,,784,,Vivo,0.2151481888035126
user,,,,736,,Xiaomi,0.2019758507135016
user,,,,567,,Oppo,0.1555982436882546
user,,,,550,,Samsung,0.1509330406147091
user,,,,302,,Huawei,0.0828759604829857
user,,,,222,,Realme,0.0609220636663007
user,,,,91,,Apple,0.0249725576289791
user,,,,87,,OnePlus,0.0238748627881448
user,,,,50,,Lenovo,0.0137211855104281
user,,,,44,,Motorola,0.0120746432491767
user,,,,211,,Others,0.0579034028540065
user,,,,934,,Vivo,0.2234984446039722
user,,,,838,,Xiaomi,0.2005264417324719
user,,,,639,,Oppo,0.1529073941134242
user,,,,635,,Samsung,0.1519502273271117
user,,,,346,,Huawei,0.0827949270160325
user,,,,272,,Realme,0.065087341469251
user,,,,101,,Apple,0.024168461354391
user,,,,97,,OnePlus,0.0232112945680784
user,,,,52,,Lenovo,0.0124431682220626
user,,,,47,,Motorola,0.011246709739172
user,,,,218,,Others,0.052165589854032
user,,,,1032,,Vivo,0.2254752020974437
user,,,,921,,Xiaomi,0.2012235088485907
user,,,,720,,Oppo,0.1573082805331002
user,,,,693,,Samsung,0.151409220013109
user,,,,371,,Huawei,0.0810574612191391
user,,,,302,,Realme,0.065982084334717
user,,,,106,,Apple,0.0231592746340397
user,,,,103,,OnePlus,0.0225038234651518
user,,,,54,,Lenovo,0.0117981210399825
user,,,,46,,Motorola,0.0100502512562814
user,,,,229,,Others,0.0500327725584444
user,,,,1118,,Vivo,0.2283496732026143
user,,,,970,,Xiaomi,0.1981209150326797
user,,,,771,,Oppo,0.1574754901960784
user,,,,717,,Samsung,0.1464460784313725
user,,,,379,,Huawei,0.0774101307189542
user,,,,350,,Realme,0.0714869281045751
user,,,,121,,Apple,0.0247140522875817
user,,,,118,,OnePlus,0.0241013071895424
user,,,,60,,Lenovo,0.0122549019607843
user,,,,42,,Motorola,0.008578431372549
user,,,,250,,Others,0.0510620915032679
user,,,,1234,,Vivo,0.2334026858331757
user,,,,1046,,Xiaomi,0.1978437677321732
user,,,,816,,Oppo,0.1543408360128617
user,,,,774,,Samsung,0.1463968223945526
user,,,,413,,Realme,0.0781161339133724
user,,,,398,,Huawei,0.0752789861925477
user,,,,134,,Apple,0.0253451863060336
user,,,,132,,OnePlus,0.024966899943257
user,,,,55,,Lenovo,0.0104028749763571
user,,,,46,,Motorola,0.0087005863438623
user,,,,239,,Others,0.0452052203518063
user,,,,1354,,Vivo,0.2401560837176303
user,,,,1146,,Xiaomi,0.2032635686413622
user,,,,899,,Oppo,0.1594537069882937
user,,,,776,,Samsung,0.1376374600922313
user,,,,448,,Realme,0.0794608017027314
user,,,,396,,Huawei,0.0702376729336644
user,,,,151,,Apple,0.0267825470024831
user,,,,143,,OnePlus,0.0253636041149343
user,,,,46,,Motorola,0.0081589216034054
user,,,,45,,Lenovo,0.0079815537424618
user,,,,234,,Others,0.0415040794608017
user,,,,1441,,Vivo,0.240567612687813
user,,,,1203,,Xiaomi,0.2008347245409015
user,,,,956,,Oppo,0.1595993322203673
user,,,,804,,Samsung,0.1342237061769616
user,,,,507,,Realme,0.0846410684474123
user,,,,397,,Huawei,0.0662771285475792
user,,,,176,,Apple,0.0293823038397328
user,,,,160,,OnePlus,0.026711185308848
user,,,,50,,Lenovo,0.008347245409015
user,,,,49,,Motorola,0.0081803005008347
user,,,,247,,Others,0.0412353923205342
user,,,,652241,,Xiaomi,0.2554198910323962
user,,,,490595,,Samsung,0.1921187435948344
user,,,,380809,,Vivo,0.1491261562584317
user,,,,256901,,Oppo,0.1006033435894303
user,,,,146657,,Realme,0.0574314018271438
user,,,,66919,,Motorola,0.0262057179600744
user,,,,59025,,Micromax,0.0231143995366546
user,,,,57650,,Apple,0.0225759446554534
user,,,,55940,,OnePlus,0.0219063025850141
user,,,,51523,,Lenovo,0.0201765897048209
user,,,,335343,,Others,0.1313215092557457
user,,,,890108,,Xiaomi,0.2586273724729506
user,,,,654270,,Samsung,0.1901029212049294
user,,,,531042,,Vivo,0.1542981268933439
user,,,,352090,,Oppo,0.1023023178917627
user,,,,192521,,Realme,0.0559383809333978
user,,,,85306,,Motorola,0.0247862805818816
user,,,,82296,,Micromax,0.0239117031248274
user,,,,72862,,Apple,0.0211705856066051
user,,,,68143,,OnePlus,0.0197994457329046
user,,,,65308,,Lenovo,0.0189757158024233
user,,,,447716,,Others,0.130087149754973
user,,,,1132909,,Xiaomi,0.2628980655599308
user,,,,816822,,Samsung,0.1895482547201883
user,,,,697677,,Vivo,0.1618999705057121
user,,,,452478,,Oppo,0.10500012879095
user,,,,239549,,Realme,0.0555887266380758
user,,,,99876,,Motorola,0.0231768016635613
user,,,,90871,,Micromax,0.0210871394926657
user,,,,84853,,Apple,0.0196906278941705
user,,,,79210,,OnePlus,0.0183811372078446
user,,,,71683,,Lenovo,0.0166344534587795
user,,,,543381,,Others,0.1260946940681209
user,,,,1416415,,Xiaomi,0.2639885027179494
user,,,,1015220,,Samsung,0.1892146071097218
user,,,,905510,,Vivo,0.1687670838674614
user,,,,579831,,Oppo,0.108067704394158
user,,,,294612,,Realme,0.0549091761685244
user,,,,117954,,Motorola,0.0219840229379052
user,,,,103324,,Micromax,0.0192573137497339
user,,,,100071,,Apple,0.0186510263273743
user,,,,90958,,OnePlus,0.0169525642062666
user,,,,84373,,Lenovo,0.0157252655046872
user,,,,657174,,Others,0.1224827330162175
user,,,,1692888,,Xiaomi,0.263919806722465
user,,,,1214286,,Samsung,0.1893061599029559
user,,,,1118407,,Vivo,0.1743587049332572
user,,,,713079,,Oppo,0.1111684127112063
user,,,,347539,,Realme,0.0541810360215907
user,,,,132833,,Motorola,0.0207085523001906
user,,,,115580,,Micromax,0.0180188241992278
user,,,,114562,,Apple,0.0178601188606328
user,,,,102145,,OnePlus,0.0159243190675733
user,,,,94449,,Lenovo,0.0147245191797272
user,,,,768635,,Others,0.1198295461011726
user,,,,1936039,,Xiaomi,0.2651682497001851
user,,,,1385430,,Samsung,0.1897544668171082
user,,,,1303162,,Vivo,0.1784866867949419
user,,,,827579,,Oppo,0.1133487883863029
user,,,,396497,,Realme,0.0543059388273553
user,,,,145364,,Motorola,0.0199096802540742
user,,,,127711,,Apple,0.017491849253791
user,,,,120323,,Micromax,0.016479956916506
user,,,,111156,,OnePlus,0.0152244050681178
user,,,,103102,,Lenovo,0.0141212944990201
user,,,,844809,,Others,0.115708683482597
user,,,,2182732,,Xiaomi,0.2668159943984987
user,,,,1532795,,Samsung,0.1873680424963059
user,,,,1494051,,Vivo,0.1826319966203232
user,,,,939484,,Oppo,0.1148420226035441
user,,,,456103,,Realme,0.0557537872231398
user,,,,154465,,Motorola,0.0188817191367351
user,,,,139917,,Apple,0.017103379383385
user,,,,129516,,Micromax,0.0158319666961019
user,,,,120190,,OnePlus,0.0146919614349153
user,,,,113980,,Huawei,0.0139328543502092
user,,,,917431,,Others,0.1121462756568415
user,,,,2450683,,Xiaomi,0.2673888226179759
user,,,,1711918,,Vivo,0.186783740874899
user,,,,1704518,,Samsung,0.1859763425751706
user,,,,1069906,,Oppo,0.1167351736850127
user,,,,529253,,Realme,0.0577456719359589
user,,,,165303,,Motorola,0.0180358596135115
user,,,,150743,,Apple,0.0164472489048569
user,,,,136341,,Micromax,0.0148758772409803
user,,,,127622,,OnePlus,0.0139245656497194
user,,,,125734,,Huawei,0.0137185699754103
user,,,,993220,,Others,0.1083681269265041
user,,,,2697286,,Xiaomi,0.265706573033337
user,,,,1956817,,Vivo,0.1927638148581112
user,,,,1873824,,Samsung,0.1845882689146126
user,,,,1206327,,Oppo,0.1188338993816697
user,,,,607456,,Realme,0.0598397989788768
user,,,,174003,,Motorola,0.0171408374297422
user,,,,160868,,Apple,0.0158469235337768
user,,,,136299,,Huawei,0.0134266593152786
user,,,,135703,,Micromax,0.0133679480338173
user,,,,133926,,OnePlus,0.0131928977869097
user,,,,1068862,,Others,0.1052923787338675
user,,,,3003291,,Xiaomi,0.2640389758671714
user,,,,2247524,,Vivo,0.1975945505103863
